Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","1996","1996","t","1683711.52","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","1997","1997","t","1959504.91","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","1998","1998","t","2063640.9","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","1999","1999","t","2291979.47","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2000","2000","t","2153465.67","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2001","2001","t","2345670.33","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2002","2002","t","2247235.24","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2003","2003","t","2249581.75","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2004","2004","t","2413477.71","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2005","2005","t","2465759.19","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2006","2006","t","2448633.92","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2007","2007","t","5637825.38","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2008","2008","t","5437678.34","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2009","2009","t","6292906.52","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2010","2010","t","6608819.38","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2011","2011","t","5495594.65","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2012","2012","t","6782266.13","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2013","2013","t","6592169.07","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2014","2014","t","6779710.3","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2015","2015","t","6907429.37","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2016","2016","t","7435070.65","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2017","2017","t","7744298.67","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2018","2018","t","7824676.32","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2019","2019","t","7611792.44","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2020","2020","t","7047743.32","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2021","2021","t","7249917.68","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","7478621.14","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01329","Other citrus fruit, n.e.c.","2023","2023","t","7415519.98","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1961","1961","t","182795","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1962","1962","t","182096","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1963","1963","t","212001","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1964","1964","t","253940","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1965","1965","t","297597","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1966","1966","t","327296","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1967","1967","t","385463","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1968","1968","t","442803","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1969","1969","t","438831","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1970","1970","t","470264","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1971","1971","t","567299","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1972","1972","t","531296","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1973","1973","t","590070","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1974","1974","t","587282","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1975","1975","t","601361","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1976","1976","t","635270","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1977","1977","t","707044","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1978","1978","t","672575","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1979","1979","t","725919","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1980","1980","t","744868","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1981","1981","t","745735","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1982","1982","t","802669","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1983","1983","t","740917","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1984","1984","t","697968","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1985","1985","t","677441","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1986","1986","t","744564","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1987","1987","t","844100","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1988","1988","t","773168","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1989","1989","t","887920","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1990","1990","t","959526","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1991","1991","t","987868.12","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1992","1992","t","943413.15","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1993","1993","t","1120481.65","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1994","1994","t","1052403.77","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1995","1995","t","1259816","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1996","1996","t","1246154.42","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1997","1997","t","1321781.95","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1998","1998","t","1267881","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","1999","1999","t","1407393.39","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2000","2000","t","1356479.6","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2001","2001","t","1429277.5","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2002","2002","t","1553274.28","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2003","2003","t","1612565.88","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2004","2004","t","1585671.94","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2005","2005","t","1766053.72","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2006","2006","t","1837871.43","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2007","2007","t","3803464.44","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2008","2008","t","4144297.02","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2009","2009","t","4361690.96","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2010","2010","t","4526155.83","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2011","2011","t","4846957.99","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2012","2012","t","5203215.92","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2013","2013","t","5484871.35","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2014","2014","t","5487421.31","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2015","2015","t","6139800.71","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2016","2016","t","6446036.15","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2017","2017","t","6197375.53","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2018","2018","t","6598406.85","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2019","2019","t","6996538.34","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2020","2020","t","7126640.31","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2021","2021","t","7431461.83","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","7428156.15","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01321","Pomelos and grapefruits","2023","2023","t","7649188.68","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1961","1961","t","1502499","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1962","1962","t","1545290","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1963","1963","t","1662598","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1964","1964","t","1996134","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1965","1965","t","2119271","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1966","1966","t","2639173","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1967","1967","t","2536449","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1968","1968","t","3296739","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1969","1969","t","2959587","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1970","1970","t","3489082","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1971","1971","t","3489483","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1972","1972","t","4689669","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1973","1973","t","4566148","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1974","1974","t","4626404","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1975","1975","t","5004933","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1976","1976","t","4438148","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1977","1977","t","5077918","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1978","1978","t","4624474","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1979","1979","t","5440629","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1980","1980","t","4848532","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1981","1981","t","5014762","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1982","1982","t","5371451","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1983","1983","t","5639445","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1984","1984","t","4707064","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1985","1985","t","5896241","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1986","1986","t","6183230","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1987","1987","t","7173302","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1988","1988","t","6361977","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1989","1989","t","8218244","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1990","1990","t","7961331","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1991","1991","t","10276323.23","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1992","1992","t","10083418","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1993","1993","t","10639804.23","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1994","1994","t","10795230.36","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1995","1995","t","11950483.84","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1996","1996","t","11820388.95","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1997","1997","t","14042038.07","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1998","1998","t","12775064","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","1999","1999","t","14856621.87","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2000","2000","t","12929655.8","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2001","2001","t","15322005","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2002","2002","t","14938687.4","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2003","2003","t","15868693.54","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2004","2004","t","17222400.2","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2005","2005","t","18529555","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2006","2006","t","19691906.2","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2007","2007","t","14049297.7","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2008","2008","t","15377368.1","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2009","2009","t","16238895.37","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2010","2010","t","17390220.29","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2011","2011","t","23363717.31","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2012","2012","t","23961863","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2013","2013","t","24683661.11","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2014","2014","t","26287790.46","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2015","2015","t","26997684.67","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2016","2016","t","27840806.02","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2017","2017","t","28544612.88","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2018","2018","t","31038531.73","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2019","2019","t","36015232.5","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2020","2020","t","36198130.62","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2021","2021","t","38735669.77","A","Official figure",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2022","2022","t","40588335.01","E","Estimated value",""
"QCL","Crops and livestock products","142","Asia","5510","Production","01324","Tangerines, mandarins, clementines","2023","2023","t","41285764.63","E","Estimated value",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1961","1961","t","771960","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1962","1962","t","607751","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1963","1963","t","745718","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1964","1964","t","851685","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1965","1965","t","834560","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1966","1966","t","876218","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1967","1967","t","924037","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1968","1968","t","992600","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1969","1969","t","1046168","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1970","1970","t","1002913","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1971","1971","t","1036738","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1972","1972","t","1051736","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1973","1973","t","1218811","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1974","1974","t","1196202","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1975","1975","t","1281625","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1976","1976","t","1175132","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1977","1977","t","1324300","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1978","1978","t","1154847","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1979","1979","t","1255996","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1980","1980","t","1225985","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1981","1981","t","1461167","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1982","1982","t","1252051","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1983","1983","t","1601336","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1984","1984","t","1181830","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1985","1985","t","1437373","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1986","1986","t","1568825","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1987","1987","t","1453779","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1988","1988","t","1641979","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1989","1989","t","1535347","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1990","1990","t","1471602","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1991","1991","t","1432297","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1992","1992","t","1650085","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1993","1993","t","1722525.77","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1994","1994","t","1398875.27","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1995","1995","t","1334342.12","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1996","1996","t","1515154.28","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1997","1997","t","1683277.24","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1998","1998","t","1533280.98","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","1999","1999","t","1615006.12","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2000","2000","t","1733450.03","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2001","2001","t","1765213","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2002","2002","t","1601477.99","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2003","2003","t","1811391","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2004","2004","t","1478339","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2005","2005","t","1648338","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2006","2006","t","1553820","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2007","2007","t","1167437.75","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2008","2008","t","1307317.5","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2009","2009","t","1199689.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2010","2010","t","1338799.77","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2011","2011","t","1319032.1","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2012","2012","t","1126914.65","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2013","2013","t","1139312.03","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2014","2014","t","1542915.19","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2015","2015","t","1358710","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2016","2016","t","1499292.61","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2017","2017","t","1455516","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2018","2018","t","1635865","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2019","2019","t","1450980","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2020","2020","t","1714005.88","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2021","2021","t","1626457.7","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2022","2022","t","1488207","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01322","Lemons and limes","2023","2023","t","1751801.79","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1961","1961","t","2991178","A","Official figure",""
"QCL","Crops and livestock products","150","Europe","5510","Production","01323","Oranges","1962","1962","t","2382272","A","Official figure",""
